,SEASON_ID,POSITION,PERCENT_OF_TIME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,MATCHUP_MIN,PARTIAL_POSS,PLAYER_PTS,TEAM_PTS,MATCHUP_AST,MATCHUP_TOV,MATCHUP_BLK,MATCHUP_FGM,MATCHUP_FGA,MATCHUP_FG_PCT,MATCHUP_FG3M,MATCHUP_FG3A,MATCHUP_FG3_PCT,MATCHUP_FTM,MATCHUP_FTA,SFL
1118,22019,TOTAL,1.0,1627826,Ivica Zubac,72,532:05,2743.4,997,2872,196,108,50,393,918,0.428,84,207,0.406,127,173,96
1119,22019,F,0.4719768245253272,1627827,Dorian Finney-Smith,70,383:41,1983.2,441,2256,80,31,9,171,383,0.446,40,124,0.323,59,72,35
1120,22019,TOTAL,1.0,1627827,Dorian Finney-Smith,70,812:56,4254.4,988,4789,223,87,28,382,875,0.437,103,320,0.322,121,151,70
1121,22019,G,0.46697023312838154,1627827,Dorian Finney-Smith,70,379:37,1999.6,446,2111,129,49,17,168,417,0.403,61,192,0.318,49,61,27
1122,22019,C,0.061052942346291286,1627827,Dorian Finney-Smith,61,49:38,271.6,101,422,14,7,2,43,75,0.573,2,4,0.5,13,18,8
1123,22019,F,0.22557959748513634,1627832,Fred VanVleet,54,176:03,912.2,265,1184,55,39,7,105,236,0.445,30,77,0.39,25,33,11
1124,22019,TOTAL,1.0,1627832,Fred VanVleet,54,780:26,3950.7,828,4152,240,155,16,328,770,0.426,104,307,0.339,68,87,32
1125,22019,C,0.06406111187042986,1627832,Fred VanVleet,52,49:60,264.2,67,359,9,6,0,28,56,0.5,2,5,0.4,9,14,7
1126,22019,G,0.7103592906444338,1627832,Fred VanVleet,54,554:23,2774.3,496,2609,176,110,9,195,478,0.408,72,225,0.32,34,40,14
1127,22019,TOTAL,1.0,1627846,Abdel Nader,55,350:48,1777.9,342,1907,61,41,15,122,298,0.409,38,122,0.311,60,72,35
1128,22019,G,0.5246171899868398,1627846,Abdel Nader,55,184:02,935.4,181,970,36,27,9,64,168,0.381,24,76,0.316,29,35,16
1129,22019,C,0.03266297040616107,1627846,Abdel Nader,41,11:28,61.6,18,86,4,1,0,7,11,0.636,1,1,1.0,3,4,1
1130,22019,F,0.4427198396069991,1627846,Abdel Nader,55,155:19,780.9,143,851,21,13,6,51,119,0.429,13,45,0.289,28,33,18
1131,22019,TOTAL,1.0,1627853,Ryan Arcidiacono,58,372:43,1921.0,381,2069,108,75,2,137,287,0.477,43,120,0.358,64,84,34
1132,22019,C,0.024491785391680752,1627853,Ryan Arcidiacono,51,9:08,52.2,35,87,7,1,0,16,19,0.842,1,2,0.5,2,2,1
1133,22019,F,0.18052909768989295,1627853,Ryan Arcidiacono,58,67:17,367.8,79,420,12,15,1,29,69,0.42,4,17,0.235,17,26,10
1134,22019,G,0.7949791169184263,1627853,Ryan Arcidiacono,58,296:18,1501.0,267,1562,89,59,1,92,199,0.462,38,101,0.376,45,56,23
1135,22019,TOTAL,1.0,1627854,Bryn Forbes,62,604:54,3192.3,741,3799,142,61,0,285,549,0.519,88,211,0.417,83,107,49
1136,22019,F,0.23720739287603598,1627854,Bryn Forbes,62,143:29,766.0,228,1024,33,21,0,88,165,0.533,25,54,0.463,27,37,17
1137,22019,G,0.7241888555810263,1627854,Bryn Forbes,62,438:04,2300.7,460,2546,105,35,0,172,350,0.491,62,153,0.405,54,62,27
1138,22019,C,0.038603751542937756,1627854,Bryn Forbes,52,23:21,125.6,53,229,4,5,0,25,34,0.735,1,4,0.25,2,8,5
1139,22019,F,0.3870641910537834,1627863,Danuel House Jr.,63,302:44,1584.1,377,1859,53,33,8,150,296,0.507,39,102,0.382,38,46,25
1140,22019,G,0.5607484800893301,1627863,Danuel House Jr.,63,438:34,2262.8,502,2376,110,52,15,194,433,0.448,73,189,0.386,41,52,22
1141,22019,C,0.05218732885688653,1627863,Danuel House Jr.,55,40:49,211.8,68,305,11,5,1,30,45,0.667,0,0,0.0,8,14,5
1142,22019,TOTAL,1.0,1627863,Danuel House Jr.,63,782:07,4058.7,947,4540,174,90,24,374,774,0.483,112,291,0.385,87,112,52
1143,22019,TOTAL,1.0,1627884,Derrick Jones Jr.,58,541:04,2747.4,626,3070,179,84,31,225,543,0.414,73,233,0.313,103,134,64
1144,22019,C,0.08513764519974494,1627884,Derrick Jones Jr.,50,46:04,226.6,46,304,1,8,4,19,36,0.528,2,4,0.5,6,6,3
1145,22019,F,0.4199587849888646,1627884,Derrick Jones Jr.,58,227:14,1172.5,276,1325,55,30,11,105,231,0.455,27,90,0.3,39,53,28
1146,22019,G,0.4949035698113905,1627884,Derrick Jones Jr.,58,267:47,1348.3,304,1441,123,46,16,101,276,0.366,44,139,0.317,58,75,33
1147,22019,F,0.24008100332878488,1627885,Shaquille Harrison,43,46:02,251.2,65,279,17,9,6,25,55,0.455,6,15,0.4,9,9,3
1148,22019,TOTAL,1.0,1627885,Shaquille Harrison,43,191:46,998.7,226,968,51,55,15,85,198,0.429,22,68,0.324,34,41,14
1149,22019,C,0.044238942437226765,1627885,Shaquille Harrison,31,8:29,53.6,4,46,1,4,1,2,9,0.222,0,1,0.0,0,0,0
1150,22019,G,0.7156800542339884,1627885,Shaquille Harrison,43,137:14,693.9,157,643,33,42,8,58,134,0.433,16,52,0.308,25,32,11
1151,22019,TOTAL,1.0,1627936,Alex Caruso,64,472:34,2420.8,616,2529,136,103,11,240,539,0.445,64,183,0.35,72,91,30
1152,22019,F,0.2506639298297589,1627936,Alex Caruso,64,118:27,630.6,180,777,39,28,5,68,149,0.456,19,47,0.404,25,32,9
1153,22019,G,0.6973255883670324,1627936,Alex Caruso,64,329:32,1662.8,405,1570,96,68,6,159,365,0.436,44,130,0.338,43,53,20
1154,22019,C,0.05201048180320873,1627936,Alex Caruso,55,24:35,127.4,31,182,1,7,0,13,25,0.52,1,6,0.167,4,6,1
1155,22019,TOTAL,1.0,1627982,Josh Gray,2,9:38,48.2,10,47,1,2,0,4,9,0.444,0,4,0.0,2,2,1
1156,22019,G,0.8890811559093269,1627982,Josh Gray,2,8:34,42.2,4,38,1,2,0,2,7,0.286,0,4,0.0,0,0,0
1157,22019,C,0.008132894964526734,1627982,Josh Gray,2,0:05,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0
1158,22019,F,0.10278594912614639,1627982,Josh Gray,2,0:59,5.3,6,9,0,0,0,2,2,1.0,0,0,0.0,2,2,1
1159,22019,TOTAL,1.0,1628021,David Nwaba,20,111:04,568.4,140,583,14,11,6,49,116,0.422,20,41,0.488,22,28,11
1160,22019,C,0.04748184164715769,1628021,David Nwaba,19,5:16,27.9,11,38,0,1,1,5,10,0.5,1,1,1.0,0,0,0
1161,22019,G,0.45310342757668526,1628021,David Nwaba,20,50:19,256.7,66,270,9,4,2,23,56,0.411,8,24,0.333,12,16,5
1162,22019,F,0.49941473077615706,1628021,David Nwaba,20,55:28,283.8,63,275,5,6,3,21,50,0.42,11,16,0.688,10,12,6
1163,22019,TOTAL,1.0,1628035,Alfonzo McKinnie,40,231:16,1212.3,248,1388,52,33,7,87,167,0.521,22,56,0.393,52,63,24
1164,22019,C,0.04057248277651264,1628035,Alfonzo McKinnie,30,9:23,49.3,25,83,0,4,1,11,16,0.688,0,1,0.0,3,3,2
1165,22019,G,0.4907901184745323,1628035,Alfonzo McKinnie,40,113:30,601.4,121,644,42,13,1,40,80,0.5,13,36,0.361,28,32,12
1166,22019,F,0.46863739874895505,1628035,Alfonzo McKinnie,40,108:23,561.6,102,661,10,16,5,36,71,0.507,9,19,0.474,21,28,10
1167,22019,TOTAL,1.0,1628365,Markelle Fultz,72,790:11,4075.7,939,4616,277,106,8,364,743,0.49,106,273,0.388,105,124,47
1168,22019,C,0.062490112991371145,1628365,Markelle Fultz,63,49:23,259.7,77,373,4,6,1,37,54,0.685,3,6,0.5,0,0,0
1169,22019,F,0.17087492907719143,1628365,Markelle Fultz,71,135:01,727.1,178,942,41,16,4,71,155,0.458,19,51,0.373,17,20,8
1170,22019,G,0.7666349579314374,1628365,Markelle Fultz,72,605:47,3088.9,684,3301,232,84,3,256,534,0.479,84,216,0.389,88,104,39
1171,22019,TOTAL,1.0,1628366,Lonzo Ball,63,817:46,4315.4,1019,4806,213,99,30,401,844,0.475,107,280,0.382,110,130,56
1172,22019,C,0.045312159262059705,1628366,Lonzo Ball,53,37:03,204.3,79,287,3,8,1,38,59,0.644,2,4,0.5,1,2,1
1173,22019,F,0.24064378198478387,1628366,Lonzo Ball,63,196:48,1073.7,336,1406,50,24,9,128,248,0.516,29,67,0.433,51,59,25
1174,22019,G,0.7140440587531565,1628366,Lonzo Ball,63,583:56,3037.4,604,3113,160,67,20,235,537,0.438,76,209,0.364,58,69,30
1175,22019,C,0.04270199021775836,1628367,Josh Jackson,18,6:32,38.1,12,56,2,0,0,6,7,0.857,0,1,0.0,0,1,1
1176,22019,F,0.35304306147125786,1628367,Josh Jackson,22,54:01,284.0,61,338,13,10,3,22,49,0.449,8,18,0.444,9,13,6
1177,22019,TOTAL,1.0,1628367,Josh Jackson,22,152:60,816.8,180,879,39,26,5,68,141,0.482,21,50,0.42,23,29,15
1178,22019,G,0.6042549483109838,1628367,Josh Jackson,22,92:27,494.7,107,485,24,16,2,40,85,0.471,13,31,0.419,14,15,8
1179,22019,TOTAL,1.0,1628368,De'Aaron Fox,51,656:53,3369.7,800,3811,211,100,19,309,620,0.498,115,289,0.398,67,90,42
1180,22019,F,0.20099714557564224,1628368,De'Aaron Fox,51,132:02,717.6,193,942,34,30,7,78,157,0.497,15,55,0.273,22,30,17
1181,22019,G,0.7493637805264827,1628368,De'Aaron Fox,51,492:14,2470.3,551,2632,171,66,10,206,423,0.487,99,229,0.432,40,54,23
1182,22019,C,0.04963907389787504,1628368,De'Aaron Fox,43,32:36,181.8,56,237,6,4,2,25,40,0.625,1,5,0.2,5,6,2
1183,22019,C,0.05688435386634122,1628369,Jayson Tatum,58,51:40,279.6,90,433,14,11,3,36,65,0.554,4,9,0.444,14,17,4
1184,22019,F,0.4563264482147937,1628369,Jayson Tatum,65,414:25,2052.1,308,2050,54,53,25,122,282,0.433,31,98,0.316,33,52,21
1185,22019,G,0.4867891979188651,1628369,Jayson Tatum,66,442:05,2267.2,371,2268,96,54,16,147,326,0.451,54,148,0.365,23,34,16
1186,22019,TOTAL,1.0,1628369,Jayson Tatum,66,908:10,4598.9,769,4751,164,118,44,305,673,0.453,89,255,0.349,70,103,41
1187,22019,TOTAL,1.0,1628370,Malik Monk,54,445:31,2261.0,459,2608,102,44,15,183,380,0.482,53,147,0.361,40,59,31
1188,22019,F,0.23973842907806725,1628370,Malik Monk,54,106:48,546.4,135,677,18,14,4,56,114,0.491,14,35,0.4,9,13,8
1189,22019,C,0.04007362293683691,1628370,Malik Monk,48,17:51,96.0,55,173,2,1,2,25,35,0.714,1,3,0.333,4,7,4
1190,22019,G,0.7201879479850959,1628370,Malik Monk,54,320:51,1618.6,269,1758,82,29,9,102,231,0.442,38,109,0.349,27,39,19
1191,22019,F,0.7038127193622298,1628371,Jonathan Isaac,34,273:23,1357.1,230,1316,52,40,38,89,227,0.392,22,77,0.286,30,42,20
1192,22019,TOTAL,1.0,1628371,Jonathan Isaac,34,388:26,1987.5,394,2110,97,64,51,156,367,0.425,41,118,0.347,41,57,27
1193,22019,G,0.207532759523217,1628371,Jonathan Isaac,34,80:37,445.0,144,627,42,21,7,58,116,0.5,19,38,0.5,9,11,5
1194,22019,C,0.08865452111455321,1628371,Jonathan Isaac,29,34:26,185.4,20,167,3,3,6,9,24,0.375,0,3,0.0,2,4,2
1195,22019,G,0.7787190967490754,1628372,Dennis Smith Jr.,34,166:41,849.9,166,874,65,28,5,62,141,0.44,19,65,0.292,23,28,15
1196,22019,C,0.04116799688534164,1628372,Dennis Smith Jr.,30,8:49,44.9,22,72,2,3,0,9,13,0.692,1,1,1.0,3,5,3
1197,22019,F,0.18011290636558303,1628372,Dennis Smith Jr.,33,38:33,202.3,101,326,17,8,1,39,69,0.565,9,19,0.474,14,20,9
1198,22019,TOTAL,1.0,1628372,Dennis Smith Jr.,34,214:03,1097.1,289,1272,84,39,6,110,223,0.493,29,85,0.341,40,53,27
1199,22019,F,0.19354929627085204,1628373,Frank Ntilikina,55,91:34,474.6,153,711,22,22,3,64,111,0.577,8,24,0.333,17,24,10
1200,22019,C,0.041068188624073,1628373,Frank Ntilikina,48,19:26,105.4,33,147,4,3,0,16,29,0.552,0,3,0.0,1,6,1
1201,22019,TOTAL,1.0,1628373,Frank Ntilikina,57,473:05,2382.1,547,2669,135,87,15,206,404,0.51,58,136,0.426,77,109,37
1202,22019,G,0.7653825151050749,1628373,Frank Ntilikina,57,362:05,1802.1,361,1811,109,62,12,126,264,0.477,50,109,0.459,59,79,26
1203,22019,C,0.1356929478142099,1628374,Lauri Markkanen,47,82:18,408.0,95,447,15,9,2,41,78,0.526,2,3,0.667,11,11,4
1204,22019,F,0.6718168152075037,1628374,Lauri Markkanen,50,407:26,2024.6,448,2018,77,62,7,181,380,0.476,41,114,0.36,45,60,30
1205,22019,TOTAL,1.0,1628374,Lauri Markkanen,50,606:27,3071.2,734,3322,143,105,15,304,643,0.473,58,180,0.322,68,88,43
1206,22019,G,0.19249023697828638,1628374,Lauri Markkanen,50,116:44,638.6,191,857,51,34,6,82,185,0.443,15,63,0.238,12,17,9
1207,22019,TOTAL,1.0,1628378,Donovan Mitchell,69,919:37,4803.8,833,5270,157,93,7,323,664,0.486,98,256,0.383,89,122,55
1208,22019,G,0.7107728443346557,1628378,Donovan Mitchell,69,653:38,3361.7,524,3400,112,66,3,196,438,0.447,74,189,0.392,58,77,35
1209,22019,F,0.24578309322594502,1628378,Donovan Mitchell,69,226:02,1211.9,248,1560,38,18,4,101,180,0.561,21,60,0.35,25,31,15
1210,22019,C,0.04344406243939924,1628378,Donovan Mitchell,63,39:57,230.2,61,310,7,9,0,26,46,0.565,3,7,0.429,6,14,5
1211,22019,C,0.045360925853275794,1628379,Luke Kennard,26,15:25,81.8,29,138,4,2,0,12,22,0.545,0,1,0.0,5,5,1
1212,22019,TOTAL,1.0,1628379,Luke Kennard,27,339:52,1767.7,304,1967,65,33,4,121,267,0.453,27,93,0.29,35,47,19
1213,22019,F,0.38588171832091017,1628379,Luke Kennard,27,131:09,678.3,143,734,15,14,1,57,111,0.514,13,36,0.361,16,21,10
1214,22019,G,0.568757355825814,1628379,Luke Kennard,27,193:18,1007.6,132,1095,46,17,3,52,134,0.388,14,56,0.25,14,21,8
1215,22019,C,0.13620893647478127,1628380,Zach Collins,8,15:33,84.0,15,94,3,2,1,6,16,0.375,1,3,0.333,2,2,1
1216,22019,G,0.20179372197309417,1628380,Zach Collins,11,23:02,126.5,57,174,14,4,2,21,65,0.323,6,23,0.261,9,10,5
1217,22019,F,0.6619973415521245,1628380,Zach Collins,11,75:32,389.4,113,436,9,3,1,41,85,0.482,17,36,0.472,14,18,8
1218,22019,TOTAL,1.0,1628380,Zach Collins,11,114:06,599.9,185,704,26,9,4,68,166,0.41,24,62,0.387,25,30,14
1219,22019,TOTAL,1.0,1628381,John Collins,41,545:07,2891.4,791,3195,146,91,34,319,696,0.458,68,217,0.313,85,116,59
1220,22019,C,0.3043667027450117,1628381,John Collins,40,165:55,857.5,197,865,35,21,7,83,148,0.561,12,29,0.414,19,28,17
1221,22019,G,0.19701833880623482,1628381,John Collins,41,107:24,629.2,294,810,65,34,11,119,278,0.428,18,72,0.25,38,51,23
1222,22019,F,0.4986149584487535,1628381,John Collins,41,271:48,1404.7,300,1520,46,36,16,117,270,0.433,38,116,0.328,28,37,19
1223,22019,F,0.500356042862413,1628382,Justin Jackson,64,194:24,1025.6,162,1169,31,9,1,62,145,0.428,18,48,0.375,20,29,17
1224,22019,C,0.04967012414313781,1628382,Justin Jackson,53,19:18,108.1,28,155,4,1,0,11,19,0.579,1,3,0.333,5,6,2
1225,22019,TOTAL,1.0,1628382,Justin Jackson,64,388:32,2103.4,379,2419,88,32,7,148,349,0.424,41,124,0.331,42,58,30
1226,22019,G,0.44997383299444915,1628382,Justin Jackson,64,174:50,969.7,189,1095,53,22,6,75,185,0.405,22,73,0.301,17,23,11
1227,22019,G,0.1848814405419861,1628383,Justin Patton,5,1:44,12.0,9,15,0,1,0,4,8,0.5,0,1,0.0,1,1,1
1228,22019,TOTAL,1.0,1628383,Justin Patton,5,9:21,55.9,22,64,4,2,0,9,16,0.563,1,2,0.5,3,3,2
1229,22019,C,0.5107862364057765,1628383,Justin Patton,4,4:47,25.8,7,30,3,1,0,2,3,0.667,1,1,1.0,2,2,1
1230,22019,F,0.30433232305223745,1628383,Justin Patton,5,2:51,18.1,6,19,1,0,0,3,5,0.6,0,0,0.0,0,0,0
1231,22019,TOTAL,1.0,1628384,OG Anunoby,69,842:07,4279.4,789,4549,216,114,29,296,674,0.439,105,286,0.367,92,125,49
1232,22019,G,0.42047566365113515,1628384,OG Anunoby,69,354:06,1807.0,364,2000,109,48,13,130,303,0.429,57,146,0.39,47,60,23
1233,22019,C,0.1080881028671629,1628384,OG Anunoby,64,91:01,459.0,88,576,18,14,2,39,75,0.52,3,8,0.375,7,11,3
1234,22019,F,0.471436233481702,1628384,OG Anunoby,69,397:00,2013.4,337,1973,89,52,14,127,296,0.429,45,132,0.341,38,54,23
1235,22019,TOTAL,1.0,1628385,Harry Giles III,46,262:08,1382.1,488,1594,100,60,11,181,319,0.567,37,89,0.416,89,119,47
1236,22019,C,0.45519631219202034,1628385,Harry Giles III,35,119:19,608.0,146,636,17,18,4,57,98,0.582,6,15,0.4,26,35,11
1237,22019,G,0.15197583849944366,1628385,Harry Giles III,46,39:50,240.5,153,390,56,20,6,54,107,0.505,15,38,0.395,30,41,18
1238,22019,F,0.392827849308536,1628385,Harry Giles III,46,102:58,533.6,189,568,27,22,1,70,114,0.614,16,36,0.444,33,43,18
1239,22019,F,0.3659641920864918,1628386,Jarrett Allen,70,270:07,1415.8,423,1475,51,35,21,178,409,0.435,25,78,0.321,42,62,31
1240,22019,C,0.43079462497431487,1628386,Jarrett Allen,63,317:58,1563.0,349,1585,63,33,16,152,300,0.507,17,45,0.378,28,46,22
1241,22019,G,0.20324118293919338,1628386,Jarrett Allen,70,150:01,842.1,462,1148,105,40,13,194,439,0.442,36,92,0.391,38,44,23
1242,22019,TOTAL,1.0,1628386,Jarrett Allen,70,738:06,3820.9,1234,4208,219,108,50,524,1148,0.456,78,215,0.363,108,152,76
1243,22019,C,0.19601980198019803,1628388,T.J. Leaf,24,16:30,92.8,17,92,3,5,0,8,14,0.571,1,1,1.0,0,2,1
1244,22019,F,0.598,1628388,T.J. Leaf,28,50:20,268.8,83,247,7,5,0,31,53,0.585,10,21,0.476,11,13,7
1245,22019,G,0.20598019801980197,1628388,T.J. Leaf,28,17:20,105.9,45,126,8,2,3,20,48,0.417,2,12,0.167,3,4,3
1246,22019,TOTAL,1.0,1628388,T.J. Leaf,28,84:10,467.5,145,465,18,12,3,59,115,0.513,13,34,0.382,14,19,11
1247,22019,G,0.21000975742261077,1628389,Bam Adebayo,71,195:52,1029.1,419,1333,116,64,25,164,399,0.411,45,138,0.326,46,53,23
1248,22019,TOTAL,1.0,1628389,Bam Adebayo,71,932:37,4761.7,1157,5147,243,142,62,454,1047,0.434,121,348,0.348,128,165,78
1249,22019,F,0.4812017713474893,1628389,Bam Adebayo,71,448:47,2298.8,536,2436,90,53,27,206,471,0.437,63,178,0.354,61,82,42
1250,22019,C,0.3087884712298999,1628389,Bam Adebayo,63,287:59,1433.8,202,1378,37,25,10,84,177,0.475,13,32,0.406,21,30,13
1251,22019,G,0.6626103460888304,1628390,Terrance Ferguson,56,335:09,1659.9,367,1765,86,49,8,118,289,0.408,46,126,0.365,85,94,39
1252,22019,F,0.29106324367250236,1628390,Terrance Ferguson,56,147:13,757.9,212,894,42,21,5,84,185,0.454,23,63,0.365,21,25,12
1253,22019,C,0.04632641023866718,1628390,Terrance Ferguson,49,23:26,124.1,41,213,5,1,0,17,31,0.548,0,3,0.0,7,8,4
1254,22019,TOTAL,1.0,1628390,Terrance Ferguson,56,505:48,2541.9,620,2872,133,71,13,219,505,0.434,69,192,0.359,113,127,55
1255,22019,F,0.6180538591287151,1628391,D.J. Wilson,37,88:33,478.6,100,494,17,13,1,36,109,0.33,9,41,0.22,19,24,14
1256,22019,G,0.27312278252777294,1628391,D.J. Wilson,37,39:08,224.4,54,277,21,8,0,20,52,0.385,7,23,0.304,7,8,4
1257,22019,TOTAL,1.0,1628391,D.J. Wilson,37,143:17,785.5,181,850,41,26,2,68,182,0.374,17,67,0.254,28,35,20
1258,22019,C,0.1088233583435119,1628391,D.J. Wilson,23,15:36,82.5,27,79,3,5,1,12,21,0.571,1,3,0.333,2,3,2
1259,22019,TOTAL,1.0,1628392,Isaiah Hartenstein,23,107:57,569.6,213,618,43,29,9,86,185,0.465,20,52,0.385,21,29,14
1260,22019,F,0.45095344707789703,1628392,Isaiah Hartenstein,23,48:41,258.7,80,254,15,14,4,31,61,0.508,8,15,0.533,10,13,6
1261,22019,C,0.34432177873851616,1628392,Isaiah Hartenstein,19,37:10,186.7,49,155,4,7,0,19,32,0.594,6,8,0.75,5,6,2
1262,22019,G,0.2047247741835868,1628392,Isaiah Hartenstein,23,22:06,124.2,84,209,24,8,5,36,92,0.391,6,29,0.207,6,10,6
1263,22019,G,0.16948516653066584,1628394,Anzejs Pasecniks,26,30:07,163.7,128,290,18,9,2,53,106,0.5,13,32,0.406,9,14,9
1264,22019,F,0.44198392376450285,1628394,Anzejs Pasecniks,26,78:32,404.2,102,409,15,20,4,42,87,0.483,5,14,0.357,13,20,9
1265,22019,C,0.38853090970483134,1628394,Anzejs Pasecniks,22,69:02,351.9,83,352,11,16,1,32,64,0.5,4,9,0.444,15,19,6
1266,22019,TOTAL,1.0,1628394,Anzejs Pasecniks,26,177:42,919.8,313,1051,44,45,7,127,257,0.494,22,55,0.4,37,53,24
1267,22019,TOTAL,1.0,1628395,Jordan Bell,29,101:27,539.4,130,587,30,11,5,56,119,0.471,10,39,0.256,8,10,6
1268,22019,C,0.14681144659460524,1628395,Jordan Bell,18,14:54,84.8,22,110,7,3,1,11,17,0.647,0,1,0.0,0,1,1
1269,22019,F,0.6633373854190623,1628395,Jordan Bell,29,67:18,352.7,80,365,11,4,2,33,71,0.465,8,27,0.296,6,7,4
1270,22019,G,0.18985116798633242,1628395,Jordan Bell,29,19:16,101.9,28,112,12,4,2,12,31,0.387,2,11,0.182,2,2,1
1271,22019,G,0.18537557282327158,1628396,Tony Bradley,58,46:31,284.0,214,431,41,17,19,89,219,0.406,11,39,0.282,25,39,21
1272,22019,C,0.40007969715082686,1628396,Tony Bradley,42,100:24,525.5,122,520,26,11,2,49,82,0.598,4,10,0.4,20,29,14
1273,22019,TOTAL,1.0,1628396,Tony Bradley,58,250:57,1359.0,520,1531,92,42,27,210,460,0.457,28,93,0.301,72,106,55
1274,22019,F,0.4145447300259016,1628396,Tony Bradley,58,104:02,549.5,184,580,25,14,6,72,159,0.453,13,44,0.295,27,38,20
1275,22019,TOTAL,1.0,1628398,Kyle Kuzma,61,613:43,3166.1,698,3451,130,86,20,263,571,0.461,63,181,0.348,109,137,66
1276,22019,G,0.33293955984270784,1628398,Kyle Kuzma,61,204:20,1096.8,318,1352,82,35,12,118,243,0.486,35,92,0.38,47,57,29
1277,22019,C,0.0666699254817615,1628398,Kyle Kuzma,54,40:55,206.8,57,270,2,5,2,25,54,0.463,2,8,0.25,5,8,4
1278,22019,F,0.6003905146755306,1628398,Kyle Kuzma,61,368:28,1862.5,323,1829,46,46,6,120,274,0.438,26,81,0.321,57,72,33
1279,22019,C,0.0671599176728193,1628400,Semi Ojeleye,60,27:15,137.9,41,220,3,2,0,16,25,0.64,0,2,0.0,9,12,5
1280,22019,G,0.350650524404422,1628400,Semi Ojeleye,69,142:16,754.9,195,853,47,25,2,75,176,0.426,28,81,0.346,17,22,10
1281,22019,F,0.5821895579227587,1628400,Semi Ojeleye,67,236:12,1163.8,170,1174,38,25,1,63,157,0.401,22,73,0.301,22,30,13
1282,22019,TOTAL,1.0,1628400,Semi Ojeleye,69,405:42,2056.6,406,2247,88,52,3,154,358,0.43,50,156,0.321,48,64,28
1283,22019,TOTAL,1.0,1628401,Derrick White,67,656:05,3437.6,1001,3851,215,111,46,384,812,0.473,109,305,0.357,124,148,62
1284,22019,C,0.04908991604110302,1628401,Derrick White,56,32:12,174.1,92,306,3,2,3,41,59,0.695,1,3,0.333,9,11,5
1285,22019,G,0.6346886153767989,1628401,Derrick White,67,416:24,2175.7,530,2199,156,65,24,196,471,0.416,70,207,0.338,68,84,35
1286,22019,F,0.3162214685820981,1628401,Derrick White,67,207:28,1087.8,379,1346,56,44,19,147,282,0.521,38,95,0.4,47,53,22
1287,22019,C,0.029967228970207687,1628402,Frank Jackson,45,9:43,52.8,4,68,2,0,0,2,4,0.5,0,0,0.0,0,0,0
1288,22019,TOTAL,1.0,1628402,Frank Jackson,59,323:58,1720.6,347,2006,84,26,4,125,268,0.466,38,110,0.345,59,67,31
1289,22019,G,0.7508321372164689,1628402,Frank Jackson,59,243:15,1282.3,261,1453,73,21,2,89,198,0.449,32,90,0.356,51,57,25
1290,22019,F,0.21920063381332344,1628402,Frank Jackson,58,71:01,385.5,82,485,9,5,2,34,66,0.515,6,20,0.3,8,10,6
1291,22019,C,0.4047806235070001,1628403,Caleb Swanigan,19,44:37,224.3,44,221,14,6,1,17,32,0.531,1,7,0.143,9,13,7
1292,22019,G,0.17891808533155937,1628403,Caleb Swanigan,26,19:43,112.8,82,185,18,4,4,32,69,0.464,7,17,0.412,11,11,6
1293,22019,TOTAL,1.0,1628403,Caleb Swanigan,26,110:14,587.4,186,680,50,18,5,72,144,0.5,14,37,0.378,28,33,19
1294,22019,F,0.41630129116144055,1628403,Caleb Swanigan,26,45:54,250.3,60,274,18,8,0,23,43,0.535,6,13,0.462,8,9,6
1295,22019,TOTAL,1.0,1628404,Josh Hart,65,711:02,3723.7,896,4095,162,95,18,350,760,0.461,80,252,0.317,116,147,58
1296,22019,C,0.04053959026768553,1628404,Josh Hart,56,28:50,153.2,61,259,7,1,1,29,48,0.604,1,2,0.5,2,4,2
1297,22019,F,0.44467910552716705,1628404,Josh Hart,65,316:11,1628.7,403,1786,55,45,8,159,343,0.464,28,94,0.298,57,69,28
1298,22019,G,0.5147813042051474,1628404,Josh Hart,65,366:02,1941.8,432,2050,100,49,9,162,369,0.439,51,156,0.327,57,74,28
1299,22019,C,0.09880389988943612,1628405,Johnathan Motley,3,1:38,8.2,2,13,0,2,0,1,1,1.0,0,0,0.0,0,0,0
1300,22019,TOTAL,1.0,1628405,Johnathan Motley,11,16:35,85.6,25,99,3,5,0,9,21,0.429,3,7,0.429,4,8,3
1301,22019,F,0.6775555332194191,1628405,Johnathan Motley,11,11:14,61.1,22,75,2,3,0,8,14,0.571,3,4,0.75,3,6,2
1302,22019,G,0.22364056689114484,1628405,Johnathan Motley,11,3:43,16.3,1,11,1,0,0,0,6,0.0,0,3,0.0,1,2,1
1303,22019,TOTAL,1.0,1628407,Dwayne Bacon,39,268:15,1387.9,236,1550,73,43,2,95,218,0.436,27,94,0.287,19,23,12
1304,22019,F,0.43569782107597965,1628407,Dwayne Bacon,39,116:53,600.1,118,692,27,14,0,49,93,0.527,12,39,0.308,8,8,5
1305,22019,C,0.03935980515809159,1628407,Dwayne Bacon,36,10:34,57.6,22,95,2,3,0,10,16,0.625,0,1,0.0,2,4,3
1306,22019,G,0.5249423737659288,1628407,Dwayne Bacon,39,140:49,730.2,96,763,44,26,2,36,109,0.33,15,54,0.278,9,11,4
