,Player,Position,Date,Market Name,Line,Site Less,Site More,Player_Slug,PLAYER_NAME,PLAYER_ID
4206,Jayson Tatum,F,2/27/2024,Assists,5.5,-152,-112,jayson-tatum,Jayson Tatum,1628369
4207,Jayson Tatum,F,2/27/2024,Blocks,0.5,-129,-130,jayson-tatum,Jayson Tatum,1628369
4208,Jayson Tatum,F,3/1/2024,Rebounds,8.5,-124,-136,jayson-tatum,Jayson Tatum,1628369
4209,Jayson Tatum,F,3/1/2024,PTS+REB+AST,41.5,-139,-121,jayson-tatum,Jayson Tatum,1628369
4210,Jayson Tatum,F,3/1/2024,Points,26.5,-134,-125,jayson-tatum,Jayson Tatum,1628369
4211,Jayson Tatum,F,3/1/2024,Blocks,0.5,-141,-121,jayson-tatum,Jayson Tatum,1628369
4212,Jayson Tatum,F,3/3/2024,PTS+REB+AST,42.5,-125,-136,jayson-tatum,Jayson Tatum,1628369
4213,Jayson Tatum,F,3/3/2024,Turnovers,2.5,-124,-137,jayson-tatum,Jayson Tatum,1628369
4214,Jayson Tatum,F,3/3/2024,Points,27.5,-121,-139,jayson-tatum,Jayson Tatum,1628369
4215,Jayson Tatum,F,3/3/2024,Assists,5.5,-129,-132,jayson-tatum,Jayson Tatum,1628369
4216,Jayson Tatum,F,3/5/2024,Points,28.5,-134,-125,jayson-tatum,Jayson Tatum,1628369
4217,Jayson Tatum,F,3/5/2024,PTS+REB+AST,42.5,-132,-127,jayson-tatum,Jayson Tatum,1628369
4218,Jayson Tatum,F,3/5/2024,Rebounds,8.5,-122,-137,jayson-tatum,Jayson Tatum,1628369
4219,Jayson Tatum,F,3/7/2024,Points,27.5,-136,-124,jayson-tatum,Jayson Tatum,1628369
4220,Jayson Tatum,F,3/7/2024,PTS+REB+AST,40.5,-130,-129,jayson-tatum,Jayson Tatum,1628369
4221,Jayson Tatum,F,3/7/2024,Blocks,0.5,-145,-117,jayson-tatum,Jayson Tatum,1628369
4222,Jayson Tatum,F,3/9/2024,PTS+REB+AST,39.5,-124,-136,jayson-tatum,Jayson Tatum,1628369
4223,Jayson Tatum,F,3/9/2024,Turnovers,2.5,-134,-125,jayson-tatum,Jayson Tatum,1628369
4224,Jayson Tatum,F,3/9/2024,Blocks,0.5,-145,-117,jayson-tatum,Jayson Tatum,1628369
4225,Jayson Tatum,F,3/9/2024,Points,26.5,-132,-127,jayson-tatum,Jayson Tatum,1628369
4226,Jayson Tatum,F,3/14/2024,Points,30.5,-132,-127,jayson-tatum,Jayson Tatum,1628369
4227,Jayson Tatum,F,3/14/2024,PTS+REB+AST,44.5,-139,-121,jayson-tatum,Jayson Tatum,1628369
4228,Jayson Tatum,F,3/14/2024,3PT Made,3.5,-130,-129,jayson-tatum,Jayson Tatum,1628369
4229,Jayson Tatum,F,3/17/2024,PTS+REB+AST,49.5,-132,-127,jayson-tatum,Jayson Tatum,1628369
4230,Jayson Tatum,F,3/17/2024,Points,34.5,-134,-125,jayson-tatum,Jayson Tatum,1628369
4231,Jayson Tatum,F,3/17/2024,Rebounds,9.5,-150,-114,jayson-tatum,Jayson Tatum,1628369
4232,Jayson Tatum,F,3/17/2024,Turnovers,3.5,-121,-141,jayson-tatum,Jayson Tatum,1628369
4233,Jayson Tatum,F,3/17/2024,Assists,5.5,-137,-122,jayson-tatum,Jayson Tatum,1628369
4234,Jayson Tatum,F,3/17/2024,Blocks,0.5,-122,-137,jayson-tatum,Jayson Tatum,1628369
4235,Jayson Tatum,F,3/17/2024,3PT Made,3.5,-122,-137,jayson-tatum,Jayson Tatum,1628369
4236,Jayson Tatum,F,3/30/2024,PTS+REB+AST,38.5,-120,-141,jayson-tatum,Jayson Tatum,1628369
4237,Jayson Tatum,F,3/30/2024,Rebounds,7.5,-117,-145,jayson-tatum,Jayson Tatum,1628369
4238,Jayson Tatum,F,3/30/2024,Points,26.5,-134,-125,jayson-tatum,Jayson Tatum,1628369
4239,Jayson Tatum,F,3/30/2024,Turnovers,2.5,-139,-121,jayson-tatum,Jayson Tatum,1628369
4240,Jayson Tatum,F,4/3/2024,Points,25.5,-120,-141,jayson-tatum,Jayson Tatum,1628369
4241,Jayson Tatum,F,4/3/2024,Assists,4.5,-107,-159,jayson-tatum,Jayson Tatum,1628369
4242,Jayson Tatum,F,4/3/2024,Rebounds,8.5,-150,-113,jayson-tatum,Jayson Tatum,1628369
4243,Jayson Tatum,F,4/3/2024,Turnovers,2.5,-121,-139,jayson-tatum,Jayson Tatum,1628369
4244,Jayson Tatum,F,4/3/2024,PTS+REB+AST,39.5,-136,-124,jayson-tatum,Jayson Tatum,1628369
4245,Karl-Anthony Towns,C,2/27/2024,PTS+REB+AST,34.5,-134,-125,karl-anthony-towns,Karl-Anthony Towns,1626157
4246,Karl-Anthony Towns,C,2/27/2024,Turnovers,2.5,-121,-139,karl-anthony-towns,Karl-Anthony Towns,1626157
4247,Karl-Anthony Towns,C,2/27/2024,Rebounds,8.5,-141,-120,karl-anthony-towns,Karl-Anthony Towns,1626157
4248,Karl-Anthony Towns,C,2/27/2024,Points,22.5,-129,-132,karl-anthony-towns,Karl-Anthony Towns,1626157
4249,Karl-Anthony Towns,C,3/1/2024,Rebounds,7.5,-110,-154,karl-anthony-towns,Karl-Anthony Towns,1626157
4250,Karl-Anthony Towns,C,3/1/2024,Blocks,0.5,-114,-148,karl-anthony-towns,Karl-Anthony Towns,1626157
4251,Karl-Anthony Towns,C,3/1/2024,Points,22.5,-130,-129,karl-anthony-towns,Karl-Anthony Towns,1626157
4252,Karl-Anthony Towns,C,3/1/2024,PTS+REB+AST,33.5,-137,-122,karl-anthony-towns,Karl-Anthony Towns,1626157
4253,Karl-Anthony Towns,C,3/3/2024,PTS+REB+AST,30.5,-129,-132,karl-anthony-towns,Karl-Anthony Towns,1626157
4254,Karl-Anthony Towns,C,3/3/2024,Assists,2.5,-113,-150,karl-anthony-towns,Karl-Anthony Towns,1626157
4255,Karl-Anthony Towns,C,3/3/2024,Points,20.5,-129,-132,karl-anthony-towns,Karl-Anthony Towns,1626157
4256,Karl-Anthony Towns,C,3/3/2024,Blocks,0.5,-130,-130,karl-anthony-towns,Karl-Anthony Towns,1626157
4257,Karl-Anthony Towns,C,3/4/2024,PTS+REB+AST,30.5,-130,-129,karl-anthony-towns,Karl-Anthony Towns,1626157
4258,Karl-Anthony Towns,C,3/4/2024,Turnovers,2.5,-113,-150,karl-anthony-towns,Karl-Anthony Towns,1626157
4259,Karl-Anthony Towns,C,3/4/2024,Points,20.5,-137,-122,karl-anthony-towns,Karl-Anthony Towns,1626157
4260,Kyle Kuzma,F,2/27/2024,PTS+REB+AST,33.5,-121,-139,kyle-kuzma,Kyle Kuzma,1628398
4261,Kyle Kuzma,F,2/27/2024,Blocks,0.5,-115,-145,kyle-kuzma,Kyle Kuzma,1628398
4262,Kyle Kuzma,F,2/27/2024,Turnovers,2.5,-117,-145,kyle-kuzma,Kyle Kuzma,1628398
4263,Kyle Kuzma,F,2/27/2024,Rebounds,7.5,-141,-120,kyle-kuzma,Kyle Kuzma,1628398
4264,Kyle Kuzma,F,2/27/2024,Points,22.5,-136,-125,kyle-kuzma,Kyle Kuzma,1628398
4265,Kyle Kuzma,F,2/27/2024,PTS+REB+AST,34.5,-127,-134,kyle-kuzma,Kyle Kuzma,1628398
4266,Kyle Kuzma,F,2/27/2024,Points,22.5,-124,-137,kyle-kuzma,Kyle Kuzma,1628398
4267,Kyle Kuzma,F,2/27/2024,Blocks,0.5,-115,-148,kyle-kuzma,Kyle Kuzma,1628398
4268,Kyle Kuzma,F,2/27/2024,Turnovers,2.5,-118,-143,kyle-kuzma,Kyle Kuzma,1628398
4269,Kyle Kuzma,F,2/27/2024,Rebounds,7.5,-118,-143,kyle-kuzma,Kyle Kuzma,1628398
4270,Kyle Kuzma,F,2/29/2024,PTS+REB+AST,33.5,-127,-132,kyle-kuzma,Kyle Kuzma,1628398
4271,Kyle Kuzma,F,2/29/2024,Points,21.5,-121,-139,kyle-kuzma,Kyle Kuzma,1628398
4272,Kyle Kuzma,F,2/29/2024,Blocks,0.5,-143,-117,kyle-kuzma,Kyle Kuzma,1628398
4273,Kyle Kuzma,F,2/29/2024,Steals,0.5,-117,-145,kyle-kuzma,Kyle Kuzma,1628398
4274,Kyle Kuzma,F,3/1/2024,PTS+REB+AST,31.5,-141,-120,kyle-kuzma,Kyle Kuzma,1628398
4275,Kyle Kuzma,F,3/1/2024,Points,20.5,-141,-120,kyle-kuzma,Kyle Kuzma,1628398
4276,Kyle Kuzma,F,3/1/2024,Blocks,0.5,-141,-120,kyle-kuzma,Kyle Kuzma,1628398
4277,Kyle Kuzma,F,3/1/2024,Rebounds,7.5,-134,-127,kyle-kuzma,Kyle Kuzma,1628398
4278,Kyle Kuzma,F,3/4/2024,PTS+REB+AST,33.5,-122,-137,kyle-kuzma,Kyle Kuzma,1628398
4279,Kyle Kuzma,F,3/4/2024,3PT Made,2.5,-150,-113,kyle-kuzma,Kyle Kuzma,1628398
4280,Kyle Kuzma,F,3/4/2024,Turnovers,2.5,-117,-145,kyle-kuzma,Kyle Kuzma,1628398
4281,Kyle Kuzma,F,3/4/2024,Points,23.5,-130,-129,kyle-kuzma,Kyle Kuzma,1628398
4282,Kyle Kuzma,F,3/6/2024,PTS+REB+AST,32.5,-124,-136,kyle-kuzma,Kyle Kuzma,1628398
4283,Kyle Kuzma,F,3/6/2024,Points,21.5,-120,-141,kyle-kuzma,Kyle Kuzma,1628398
4284,Kyle Kuzma,F,3/8/2024,Points,22.5,-134,-125,kyle-kuzma,Kyle Kuzma,1628398
4285,Kyle Kuzma,F,3/8/2024,Assists,3.5,-130,-130,kyle-kuzma,Kyle Kuzma,1628398
4286,Kyle Kuzma,F,3/8/2024,Steals,0.5,-112,-152,kyle-kuzma,Kyle Kuzma,1628398
4287,Kyle Kuzma,F,3/8/2024,Turnovers,2.5,-150,-112,kyle-kuzma,Kyle Kuzma,1628398
4288,Kyle Kuzma,F,3/8/2024,Blocks,0.5,-129,-130,kyle-kuzma,Kyle Kuzma,1628398
4289,Kyle Kuzma,F,3/8/2024,PTS+REB+AST,34.5,-137,-122,kyle-kuzma,Kyle Kuzma,1628398
4290,Kyle Kuzma,F,3/10/2024,Points,22.5,-125,-134,kyle-kuzma,Kyle Kuzma,1628398
4291,Kyle Kuzma,F,3/10/2024,PTS+REB+AST,34.5,-127,-134,kyle-kuzma,Kyle Kuzma,1628398
4292,Kyle Kuzma,F,3/10/2024,Blocks,0.5,-112,-152,kyle-kuzma,Kyle Kuzma,1628398
4293,Kyle Kuzma,F,3/10/2024,Turnovers,2.5,-122,-137,kyle-kuzma,Kyle Kuzma,1628398
4294,Kyle Kuzma,F,3/10/2024,Steals,0.5,-136,-125,kyle-kuzma,Kyle Kuzma,1628398
4295,Kyle Kuzma,F,3/10/2024,Rebounds,7.5,-122,-137,kyle-kuzma,Kyle Kuzma,1628398
4296,Kyle Kuzma,F,3/12/2024,Assists,3.5,-130,-129,kyle-kuzma,Kyle Kuzma,1628398
4297,Kyle Kuzma,F,3/12/2024,Points,24.5,-132,-129,kyle-kuzma,Kyle Kuzma,1628398
4298,Kyle Kuzma,F,3/12/2024,PTS+REB+AST,37.5,-132,-127,kyle-kuzma,Kyle Kuzma,1628398
4299,Kyle Kuzma,F,3/12/2024,Turnovers,2.5,-122,-137,kyle-kuzma,Kyle Kuzma,1628398
4300,Kyle Kuzma,F,3/14/2024,Assists,3.5,-110,-152,kyle-kuzma,Kyle Kuzma,1628398
4301,Kyle Kuzma,F,3/14/2024,Points,23.5,-118,-143,kyle-kuzma,Kyle Kuzma,1628398
4302,Kyle Kuzma,F,3/14/2024,PTS+REB+AST,36.5,-139,-121,kyle-kuzma,Kyle Kuzma,1628398
4303,Kyle Kuzma,F,3/14/2024,Turnovers,2.5,-114,-150,kyle-kuzma,Kyle Kuzma,1628398
4304,Kyle Kuzma,F,3/16/2024,PTS+REB+AST,35.5,-122,-137,kyle-kuzma,Kyle Kuzma,1628398
4305,Kyle Kuzma,F,3/16/2024,Points,23.5,-143,-118,kyle-kuzma,Kyle Kuzma,1628398
4306,Kyle Kuzma,F,3/16/2024,Rebounds,7.5,-134,-125,kyle-kuzma,Kyle Kuzma,1628398
4307,Kyle Kuzma,F,3/17/2024,Points,21.5,-120,-141,kyle-kuzma,Kyle Kuzma,1628398
4308,Kyle Kuzma,F,3/17/2024,PTS+REB+AST,34.5,-136,-124,kyle-kuzma,Kyle Kuzma,1628398
4309,Kyle Kuzma,F,3/17/2024,Rebounds,7.5,-150,-113,kyle-kuzma,Kyle Kuzma,1628398
4310,Kyle Kuzma,F,3/17/2024,Assists,4.5,-117,-145,kyle-kuzma,Kyle Kuzma,1628398
4311,Kyle Kuzma,F,3/17/2024,Blocks,0.5,-125,-136,kyle-kuzma,Kyle Kuzma,1628398
4312,Kyle Kuzma,F,3/19/2024,Points,22.5,-130,-129,kyle-kuzma,Kyle Kuzma,1628398
4313,Kyle Kuzma,F,3/19/2024,PTS+REB+AST,34.5,-121,-139,kyle-kuzma,Kyle Kuzma,1628398
4314,Kyle Kuzma,F,3/19/2024,Assists,4.5,-148,-114,kyle-kuzma,Kyle Kuzma,1628398
4315,Kyle Kuzma,F,3/19/2024,3PT Made,1.5,-120,-141,kyle-kuzma,Kyle Kuzma,1628398
4316,Kyle Kuzma,F,3/19/2024,Rebounds,7.5,-118,-143,kyle-kuzma,Kyle Kuzma,1628398
4317,Kyle Kuzma,F,4/3/2024,PTS+REB+AST,35.5,-141,-120,kyle-kuzma,Kyle Kuzma,1628398
4318,Kyle Kuzma,F,4/3/2024,Turnovers,2.5,-122,-137,kyle-kuzma,Kyle Kuzma,1628398
4319,Kyle Kuzma,F,4/3/2024,Points,22.5,-118,-143,kyle-kuzma,Kyle Kuzma,1628398
4320,Kyle Kuzma,F,4/3/2024,3PT Made,1.5,-139,-121,kyle-kuzma,Kyle Kuzma,1628398
4321,Kyle Kuzma,F,4/3/2024,Blocks,0.5,-125,-134,kyle-kuzma,Kyle Kuzma,1628398
4322,Kyle Kuzma,F,4/3/2024,Rebounds,7.5,-152,-112,kyle-kuzma,Kyle Kuzma,1628398
4323,Kyle Kuzma,F,4/3/2024,Assists,4.5,-143,-118,kyle-kuzma,Kyle Kuzma,1628398
4324,Malik Beasley,G,2/27/2024,Points,12.5,-129,-132,malik-beasley,Malik Beasley,1627736
4325,Malik Beasley,G,2/27/2024,Turnovers,0.5,-114,-148,malik-beasley,Malik Beasley,1627736
4326,Malik Beasley,G,2/27/2024,PTS+REB+AST,17.5,-143,-117,malik-beasley,Malik Beasley,1627736
4327,Malik Beasley,G,2/27/2024,PTS+REB+AST,17.5,-137,-122,malik-beasley,Malik Beasley,1627736
4328,Malik Beasley,G,2/27/2024,Points,12.5,-122,-139,malik-beasley,Malik Beasley,1627736
4329,Malik Beasley,G,2/29/2024,PTS+REB+AST,16.5,-132,-129,malik-beasley,Malik Beasley,1627736
4330,Malik Beasley,G,2/29/2024,Points,11.5,-127,-134,malik-beasley,Malik Beasley,1627736
4331,Malik Beasley,G,2/29/2024,Turnovers,0.5,-129,-132,malik-beasley,Malik Beasley,1627736
4332,Malik Beasley,G,3/1/2024,PTS+REB+AST,16.5,-125,-134,malik-beasley,Malik Beasley,1627736
4333,Malik Beasley,G,3/1/2024,Turnovers,0.5,-112,-152,malik-beasley,Malik Beasley,1627736
4334,Malik Beasley,G,3/1/2024,Points,12.5,-143,-118,malik-beasley,Malik Beasley,1627736
4335,Malik Beasley,G,3/4/2024,Points,10.5,-114,-148,malik-beasley,Malik Beasley,1627736
4336,Malik Beasley,G,3/4/2024,PTS+REB+AST,15.5,-127,-132,malik-beasley,Malik Beasley,1627736
4337,Malik Beasley,G,3/4/2024,Turnovers,0.5,-115,-148,malik-beasley,Malik Beasley,1627736
4338,Malik Beasley,G,3/8/2024,Points,11.5,-150,-112,malik-beasley,Malik Beasley,1627736
4339,Malik Beasley,G,3/8/2024,PTS+REB+AST,15.5,-124,-136,malik-beasley,Malik Beasley,1627736
4340,Malik Beasley,G,3/8/2024,3PT Made,2.5,-113,-150,malik-beasley,Malik Beasley,1627736
4341,Malik Beasley,G,3/12/2024,PTS+REB+AST,16.5,-139,-121,malik-beasley,Malik Beasley,1627736
4342,Malik Beasley,G,3/12/2024,Points,11.5,-137,-122,malik-beasley,Malik Beasley,1627736
4343,Malik Beasley,G,3/14/2024,Rebounds,3.5,-130,-130,malik-beasley,Malik Beasley,1627736
4344,Malik Beasley,G,3/14/2024,PTS+REB+AST,17.5,-136,-124,malik-beasley,Malik Beasley,1627736
4345,Malik Beasley,G,3/14/2024,Points,12.5,-148,-115,malik-beasley,Malik Beasley,1627736
4346,Malik Beasley,G,3/30/2024,PTS+REB+AST,17.5,-117,-145,malik-beasley,Malik Beasley,1627736
4347,Malik Beasley,G,3/30/2024,Points,13.5,-124,-136,malik-beasley,Malik Beasley,1627736
4348,Malik Beasley,G,4/2/2024,PTS+REB+AST,18.5,-134,-127,malik-beasley,Malik Beasley,1627736
4349,Malik Beasley,G,4/2/2024,Points,13.5,-134,-125,malik-beasley,Malik Beasley,1627736
4350,Malik Beasley,G,4/2/2024,Rebounds,3.5,-136,-124,malik-beasley,Malik Beasley,1627736
4351,Malik Beasley,G,4/3/2024,PTS+REB+AST,20.5,-127,-132,malik-beasley,Malik Beasley,1627736
4352,Malik Beasley,G,4/3/2024,Rebounds,3.5,-121,-139,malik-beasley,Malik Beasley,1627736
4353,Malik Beasley,G,4/3/2024,3PT Made,3.5,-124,-136,malik-beasley,Malik Beasley,1627736
4354,Malik Beasley,G,4/3/2024,Points,14.5,-121,-139,malik-beasley,Malik Beasley,1627736
4355,Darius Garland,G,2/27/2024,PTS+REB+AST,26.5,-136,-125,darius-garland,Darius Garland,1629636
4356,Darius Garland,G,2/27/2024,Points,17.5,-143,-118,darius-garland,Darius Garland,1629636
4357,Darius Garland,G,2/27/2024,Points,17.5,-139,-121,darius-garland,Darius Garland,1629636
4358,Darius Garland,G,2/27/2024,PTS+REB+AST,26.5,-130,-129,darius-garland,Darius Garland,1629636
4359,Darius Garland,G,3/5/2024,PTS+REB+AST,32.5,-143,-118,darius-garland,Darius Garland,1629636
4360,Darius Garland,G,3/5/2024,Points,21.5,-125,-134,darius-garland,Darius Garland,1629636
4361,Darius Garland,G,3/6/2024,Points,23.5,-139,-121,darius-garland,Darius Garland,1629636
4362,Darius Garland,G,3/6/2024,PTS+REB+AST,33.5,-130,-129,darius-garland,Darius Garland,1629636
4363,Darius Garland,G,3/6/2024,Assists,7.5,-150,-113,darius-garland,Darius Garland,1629636
4364,Darius Garland,G,3/6/2024,Rebounds,2.5,-118,-143,darius-garland,Darius Garland,1629636
4365,Darius Garland,G,3/8/2024,Points,22.5,-141,-118,darius-garland,Darius Garland,1629636
4366,Darius Garland,G,3/8/2024,PTS+REB+AST,31.5,-122,-137,darius-garland,Darius Garland,1629636
4367,Darius Garland,G,3/8/2024,Assists,7.5,-152,-112,darius-garland,Darius Garland,1629636
4368,Darius Garland,G,3/10/2024,Points,23.5,-130,-129,darius-garland,Darius Garland,1629636
4369,Darius Garland,G,3/10/2024,PTS+REB+AST,33.5,-117,-143,darius-garland,Darius Garland,1629636
4370,Darius Garland,G,3/10/2024,Assists,7.5,-152,-112,darius-garland,Darius Garland,1629636
4371,Darius Garland,G,3/16/2024,PTS+REB+AST,28.5,-143,-118,darius-garland,Darius Garland,1629636
4372,Darius Garland,G,3/16/2024,Turnovers,2.5,-120,-141,darius-garland,Darius Garland,1629636
4373,Darius Garland,G,3/16/2024,Points,18.5,-114,-148,darius-garland,Darius Garland,1629636
4374,Darius Garland,G,3/16/2024,Rebounds,2.5,-127,-134,darius-garland,Darius Garland,1629636
4375,Darius Garland,G,4/2/2024,PTS+REB+AST,29.5,-125,-136,darius-garland,Darius Garland,1629636
4376,Darius Garland,G,4/2/2024,Assists,7.5,-114,-148,darius-garland,Darius Garland,1629636
4377,Darius Garland,G,4/2/2024,Points,18.5,-124,-136,darius-garland,Darius Garland,1629636
4378,Darius Garland,G,4/3/2024,Rebounds,2.5,-150,-113,darius-garland,Darius Garland,1629636
4379,Darius Garland,G,4/3/2024,PTS+REB+AST,25.5,-130,-129,darius-garland,Darius Garland,1629636
4380,Darius Garland,G,4/3/2024,Points,15.5,-122,-137,darius-garland,Darius Garland,1629636
4381,Darius Garland,G,4/3/2024,Turnovers,2.5,-136,-125,darius-garland,Darius Garland,1629636
4382,Jaden Ivey,G,2/27/2024,PTS+REB+AST,20.5,-122,-139,jaden-ivey,Jaden Ivey,1631093
4383,Jaden Ivey,G,2/27/2024,Points,13.5,-120,-141,jaden-ivey,Jaden Ivey,1631093
4384,Jaden Ivey,G,2/27/2024,Assists,3.5,-130,-130,jaden-ivey,Jaden Ivey,1631093
4385,Jaden Ivey,G,2/27/2024,Steals,0.5,-124,-136,jaden-ivey,Jaden Ivey,1631093
4386,Jaden Ivey,G,3/1/2024,PTS+REB+AST,21.5,-122,-137,jaden-ivey,Jaden Ivey,1631093
4387,Jaden Ivey,G,3/1/2024,Points,14.5,-132,-127,jaden-ivey,Jaden Ivey,1631093
4388,Jaden Ivey,G,3/3/2024,PTS+REB+AST,21.5,-124,-136,jaden-ivey,Jaden Ivey,1631093
4389,Jaden Ivey,G,3/3/2024,Points,15.5,-130,-130,jaden-ivey,Jaden Ivey,1631093
4390,Jaden Ivey,G,3/3/2024,3PT Made,1.5,-141,-118,jaden-ivey,Jaden Ivey,1631093
4391,Jaden Ivey,G,3/5/2024,PTS+REB+AST,21.5,-141,-120,jaden-ivey,Jaden Ivey,1631093
4392,Jaden Ivey,G,3/5/2024,Points,14.5,-130,-130,jaden-ivey,Jaden Ivey,1631093
4393,Jaden Ivey,G,3/5/2024,Turnovers,2.5,-132,-129,jaden-ivey,Jaden Ivey,1631093
4394,Jaden Ivey,G,3/5/2024,3PT Made,1.5,-141,-120,jaden-ivey,Jaden Ivey,1631093
4395,Jaden Ivey,G,3/7/2024,Points,16.5,-143,-118,jaden-ivey,Jaden Ivey,1631093
4396,Jaden Ivey,G,3/7/2024,Turnovers,2.5,-136,-124,jaden-ivey,Jaden Ivey,1631093
4397,Jaden Ivey,G,3/7/2024,PTS+REB+AST,23.5,-143,-118,jaden-ivey,Jaden Ivey,1631093
4398,Jaden Ivey,G,3/7/2024,3PT Made,1.5,-134,-127,jaden-ivey,Jaden Ivey,1631093
4399,Jaden Ivey,G,3/7/2024,Assists,3.5,-124,-136,jaden-ivey,Jaden Ivey,1631093
4400,Jaden Ivey,G,3/7/2024,Steals,0.5,-122,-137,jaden-ivey,Jaden Ivey,1631093
4401,Jaden Ivey,G,3/9/2024,Points,18.5,-141,-120,jaden-ivey,Jaden Ivey,1631093
4402,Jaden Ivey,G,3/9/2024,Rebounds,2.5,-127,-134,jaden-ivey,Jaden Ivey,1631093
4403,Jaden Ivey,G,3/9/2024,Assists,3.5,-129,-132,jaden-ivey,Jaden Ivey,1631093
4404,Jaden Ivey,G,3/9/2024,PTS+REB+AST,24.5,-124,-136,jaden-ivey,Jaden Ivey,1631093
4405,Jaden Ivey,G,3/9/2024,Turnovers,2.5,-117,-145,jaden-ivey,Jaden Ivey,1631093
4406,Jaden Ivey,G,3/11/2024,Assists,3.5,-124,-136,jaden-ivey,Jaden Ivey,1631093
4407,Jaden Ivey,G,3/11/2024,PTS+REB+AST,26.5,-141,-120,jaden-ivey,Jaden Ivey,1631093
4408,Jaden Ivey,G,3/11/2024,Points,18.5,-118,-143,jaden-ivey,Jaden Ivey,1631093
4409,Jaden Ivey,G,3/11/2024,Turnovers,2.5,-124,-136,jaden-ivey,Jaden Ivey,1631093
4410,Jaden Ivey,G,3/13/2024,Points,18.5,-132,-129,jaden-ivey,Jaden Ivey,1631093
4411,Jaden Ivey,G,3/13/2024,Rebounds,3.5,-145,-115,jaden-ivey,Jaden Ivey,1631093
4412,Jaden Ivey,G,3/13/2024,PTS+REB+AST,25.5,-121,-139,jaden-ivey,Jaden Ivey,1631093
4413,Jaden Ivey,G,3/13/2024,Turnovers,2.5,-139,-121,jaden-ivey,Jaden Ivey,1631093
4414,Jaden Ivey,G,3/13/2024,3PT Made,1.5,-114,-148,jaden-ivey,Jaden Ivey,1631093
4415,Jaden Ivey,G,3/17/2024,Rebounds,3.5,-141,-120,jaden-ivey,Jaden Ivey,1631093
4416,Jaden Ivey,G,3/17/2024,PTS+REB+AST,24.5,-141,-120,jaden-ivey,Jaden Ivey,1631093
4417,Jaden Ivey,G,3/17/2024,Turnovers,2.5,-145,-117,jaden-ivey,Jaden Ivey,1631093
4418,Jaden Ivey,G,3/17/2024,Points,16.5,-130,-130,jaden-ivey,Jaden Ivey,1631093
4419,Jaden Ivey,G,3/17/2024,3PT Made,1.5,-127,-134,jaden-ivey,Jaden Ivey,1631093
4420,Daniel Gafford,C,2/27/2024,PTS+REB+AST,12.5,-130,-129,daniel-gafford,Daniel Gafford,1629655
4421,Daniel Gafford,C,2/27/2024,Points,6.5,-130,-130,daniel-gafford,Daniel Gafford,1629655
4422,Daniel Gafford,C,2/27/2024,Assists,0.5,-139,-121,daniel-gafford,Daniel Gafford,1629655
4423,Daniel Gafford,C,3/9/2024,Points,10.5,-143,-118,daniel-gafford,Daniel Gafford,1629655
4424,Daniel Gafford,C,3/9/2024,PTS+REB+AST,19.5,-125,-134,daniel-gafford,Daniel Gafford,1629655
4425,Daniel Gafford,C,3/13/2024,Steals,0.5,-118,-143,daniel-gafford,Daniel Gafford,1629655
4426,Daniel Gafford,C,3/13/2024,Points,9.5,-112,-152,daniel-gafford,Daniel Gafford,1629655
4427,Daniel Gafford,C,3/13/2024,PTS+REB+AST,18.5,-148,-114,daniel-gafford,Daniel Gafford,1629655
4428,Daniel Gafford,C,3/17/2024,Assists,0.5,-139,-121,daniel-gafford,Daniel Gafford,1629655
4429,Daniel Gafford,C,3/17/2024,PTS+REB+AST,18.5,-125,-134,daniel-gafford,Daniel Gafford,1629655
4430,Daniel Gafford,C,3/17/2024,Rebounds,7.5,-122,-137,daniel-gafford,Daniel Gafford,1629655
4431,Daniel Gafford,C,3/17/2024,Blocks,1.5,-132,-127,daniel-gafford,Daniel Gafford,1629655
4432,Daniel Gafford,C,3/19/2024,PTS+REB+AST,18.5,-137,-122,daniel-gafford,Daniel Gafford,1629655
4433,Daniel Gafford,C,3/19/2024,Rebounds,7.5,-145,-115,daniel-gafford,Daniel Gafford,1629655
4434,Daniel Gafford,C,3/19/2024,Blocks,1.5,-127,-132,daniel-gafford,Daniel Gafford,1629655
4435,Daniel Gafford,C,4/2/2024,Rebounds,6.5,-115,-148,daniel-gafford,Daniel Gafford,1629655
4436,Daniel Gafford,C,4/2/2024,PTS+REB+AST,19.5,-143,-118,daniel-gafford,Daniel Gafford,1629655
4437,Daniel Gafford,C,4/2/2024,Points,10.5,-124,-136,daniel-gafford,Daniel Gafford,1629655
4438,Isaac Okoro,F,2/27/2024,Points,6.5,-113,-150,isaac-okoro,Isaac Okoro,1630171
4439,Isaac Okoro,F,2/27/2024,PTS+REB+AST,10.5,-139,-122,isaac-okoro,Isaac Okoro,1630171
4440,Isaac Okoro,F,2/27/2024,Steals,0.5,-141,-120,isaac-okoro,Isaac Okoro,1630171
4441,Isaac Okoro,F,3/8/2024,Blocks,0.5,-125,-134,isaac-okoro,Isaac Okoro,1630171
4442,Isaac Okoro,F,3/8/2024,PTS+REB+AST,18.5,-124,-136,isaac-okoro,Isaac Okoro,1630171
4443,Isaac Okoro,F,3/8/2024,Assists,2.5,-132,-129,isaac-okoro,Isaac Okoro,1630171
4444,Isaac Okoro,F,3/8/2024,Points,12.5,-125,-136,isaac-okoro,Isaac Okoro,1630171
